property_id,item_type,group_or_category,name,tooltip
22732839,FACILITY,Available in all rooms,Non-smoking,
22732839,FACILITY,Available in all rooms,Openable window,
22732839,FACILITY,Available in all rooms,Private bathroom,
22732839,FACILITY,Available in all rooms,Reading light,
22732839,FACILITY,Available in all rooms,Roll-in shower,
22732839,FACILITY,Available in all rooms,Safety/security feature,
22732839,FACILITY,Available in all rooms,Satellite/cable channels,
22732839,FACILITY,Available in all rooms,Semi-detached,
22732839,FACILITY,Available in all rooms,Shower,
22732839,FACILITY,Available in all rooms,Sleep comfort items,
22732839,FACILITY,Available in all rooms,Slippers,
22732839,FACILITY,Available in all rooms,Smoke detector,
22732839,FACILITY,Available in all rooms,Socket near the bed,
22732839,FACILITY,Available in all rooms,Sofa,
22732839,FACILITY,Available in all rooms,Soundproofing,
22732839,FACILITY,Available in all rooms,Telephone,
22732839,FACILITY,Available in all rooms,Tile/marble flooring,
22732839,FACILITY,Available in all rooms,Toiletries,
22732839,FACILITY,Available in all rooms,Towels,
22732839,FACILITY,Available in all rooms,Trash cans,
22732839,FACILITY,Available in all rooms,Umbrella,
22732839,FACILITY,Available in all rooms,Visual alarm,
22732839,FACILITY,Available in all rooms,Wake-up service,
22732839,FACILITY,Available in all rooms,Walk-in shower,
22732839,FACILITY,Available in all rooms,Wi-Fi [free],
22732839,FACILITY,Available in all rooms,Window,
22732839,FACILITY,Available in all rooms,Window that opens,
90940010,HIGHLIGHT,topic-highlight,Accessible kitchen,
90940010,HIGHLIGHT,tourist-area,Located in Vung Tau tourist area,"This neighborhood is preferred by frequent travelers. Properties here have the highest location ratings, high review scores, and lots of bookings"
90940010,HIGHLIGHT,property-facility,Front desk [24-hour],
90940010,HIGHLIGHT,beach,160 meters to the beach,
90940010,HIGHLIGHT,property-facility,Free Wi-Fi in all rooms!,
90940010,HIGHLIGHT,property-facility,Daily housekeeping,
90940010,HIGHLIGHT,room-facility,Air conditioning,
90940010,HIGHLIGHT,property-facility,Elevator,
90940010,HIGHLIGHT,property-facility,Laundry service,
90940010,HIGHLIGHT,property-facility,Dry cleaning,
90940010,HIGHLIGHT,property-facility,Car park,
90940010,HIGHLIGHT,property-facility,Beach,
90940010,FACILITY,Languages spoken,English,
90940010,FACILITY,Languages spoken,Vietnamese,
90940010,FACILITY,Internet access,Free Wi-Fi in all rooms!,
90940010,FACILITY,Internet access,Internet,
90940010,FACILITY,Internet access,Internet services,
90940010,FACILITY,Internet access,Wi-Fi in public areas,
90940010,FACILITY,Services and conveniences,Daily housekeeping,
90940010,FACILITY,Services and conveniences,Dry cleaning,
90940010,FACILITY,Services and conveniences,Elevator,
90940010,FACILITY,Services and conveniences,Ironing service,
90940010,FACILITY,Services and conveniences,Laundry service,
90940010,FACILITY,Services and conveniences,Smoke-free property,
90940010,FACILITY,Cleanliness and safety,First aid kit,
90940010,FACILITY,Cleanliness and safety,Hand sanitizer,
90940010,FACILITY,Access,Allergy-free rooms,
90940010,FACILITY,Access,CCTV in common areas,
90940010,FACILITY,Access,CCTV outside property,
90940010,FACILITY,Access,Fire extinguisher,
90940010,FACILITY,Access,Front desk [24-hour],
90940010,FACILITY,Access,Mirrored room,
90940010,FACILITY,Access,Non-smoking rooms,
90940010,FACILITY,Access,Security [24-hour],
90940010,FACILITY,Access,Smoke alarms,
90940010,FACILITY,Access,Soundproof rooms,
90940010,FACILITY,Getting around,Bicycle parking,
90940010,FACILITY,Getting around,Car park [free of charge],
90940010,FACILITY,Getting around,Car park [on-site],
90940010,FACILITY,Available in all rooms,Air conditioning,
90940010,FACILITY,Available in all rooms,Cleaning products,
90940010,FACILITY,Available in all rooms,Closet,
90940010,FACILITY,Available in all rooms,Clothes rack,
90940010,FACILITY,Available in all rooms,Desk,
90940010,FACILITY,Available in all rooms,Dressing room,
90940010,FACILITY,Available in all rooms,Fan,
90940010,FACILITY,Available in all rooms,Fire extinguisher,
90940010,FACILITY,Available in all rooms,Free bottled water,
90940010,FACILITY,Available in all rooms,Hair dryer,
90940010,FACILITY,Available in all rooms,Hand sanitizer,
90940010,FACILITY,Available in all rooms,Individual air conditioning,
90940010,FACILITY,Available in all rooms,Mirror,
90940010,FACILITY,Available in all rooms,Non-smoking,
90940010,FACILITY,Available in all rooms,Openable window,
90940010,FACILITY,Available in all rooms,Private bathroom,
90940010,FACILITY,Available in all rooms,Private entrance,
90940010,FACILITY,Available in all rooms,Refrigerator,
90940010,FACILITY,Available in all rooms,Shower,
90940010,FACILITY,Available in all rooms,Slippers,
90940010,FACILITY,Available in all rooms,Soundproofing,
90940010,FACILITY,Available in all rooms,Towels,
90940010,FACILITY,Available in all rooms,Trash cans,
90940010,FACILITY,Available in all rooms,Trouser press,
90940010,FACILITY,Available in all rooms,TV [flat screen],
90940010,FACILITY,Available in all rooms,Wi-Fi [free],
90940010,FACILITY,Available in all rooms,Window,
1196123,HIGHLIGHT,topic-highlight,Great breakfast,"Extensive breakfast buffet receives strong praise for variety, Vietnamese specials like pho, long serving hours, and overall delicious selection"
1196123,HIGHLIGHT,topic-highlight,Ideal location,"Walking distance to Back/Front Beach and Lotte Mart, about 100–300m in many reports, with easy access to seafood restaurants and convenience stores"
1196123,HIGHLIGHT,topic-highlight,Great for children,"Kid facilities include kids pool and kids club, family rooms with two large beds, and generally family‑friendly layout and services"
1196123,HIGHLIGHT,topic-highlight,Professional guest services,"Staff go above and beyond with warm, attentive service, helpful concierge recommendations, and housekeeping that keeps rooms immaculate"
1196123,HIGHLIGHT,topic-highlight,Sparkling clean,"Rooms are frequently described as clean, spacious, and comfortable, with many mentions of good sea or city views and roomy bathrooms"
1196123,HIGHLIGHT,topic-highlight,Top value,Many guests find the hotel excellent value for money and a strong mid‑range choice in Vung Tau
1196123,HIGHLIGHT,topic-highlight,Great spa,
1196123,HIGHLIGHT,topic-highlight,Great food & dining,
1196123,HIGHLIGHT,topic-highlight,Excellent room comfort & quality,
1196123,HIGHLIGHT,topic-highlight,Highly rated by business travelers,
1196123,HIGHLIGHT,transportation,940 meters to public transportation,Vung Tau Bus Terminal is within 940 meters
1196123,HIGHLIGHT,beach,350 meters to the beach,
1196123,HIGHLIGHT,property-facility,Free Wi-Fi in all rooms!,
1196123,HIGHLIGHT,property-facility,Daily housekeeping,
1196123,HIGHLIGHT,property-facility,Bar,
1196123,HIGHLIGHT,property-facility,Poolside bar,
1196123,HIGHLIGHT,property-facility,Sauna,
1196123,HIGHLIGHT,property-facility,Concierge,
1196123,HIGHLIGHT,room-facility,Air conditioning,
1196123,HIGHLIGHT,room-facility,Mini bar,
1196123,FACILITY,Languages spoken,English,
1196123,FACILITY,Languages spoken,Vietnamese,
1196123,FACILITY,Internet access,Free Wi-Fi in all rooms!,
1196123,FACILITY,Internet access,Internet,
1196123,FACILITY,Internet access,Internet services,
1196123,FACILITY,Internet access,Wi-Fi in public areas,
1196123,FACILITY,"Things to do, ways to relax",Billiards,
1196123,FACILITY,"Things to do, ways to relax",Fitness center,
1196123,FACILITY,"Things to do, ways to relax",Gym/fitness,
1196123,FACILITY,"Things to do, ways to relax",Massage,
1196123,FACILITY,"Things to do, ways to relax",Sauna,
1196123,FACILITY,"Things to do, ways to relax",Spa,
1196123,FACILITY,"Things to do, ways to relax",Spa/sauna,
1196123,FACILITY,"Things to do, ways to relax",Steamroom,
1196123,FACILITY,"Things to do, ways to relax",Swimming pool,
1196123,FACILITY,"Things to do, ways to relax",Swimming pool [outdoor],
1196123,FACILITY,"Things to do, ways to relax",Table tennis,
1196123,FACILITY,"Things to do, ways to relax",Tours,
1196123,FACILITY,Cleanliness and safety,Body thermometer,
1196123,FACILITY,Cleanliness and safety,Daily disinfection in all rooms,
1196123,FACILITY,Cleanliness and safety,Face coverings on staff,
1196123,FACILITY,Cleanliness and safety,Free face masks,
1196123,FACILITY,Cleanliness and safety,Hand sanitizer,
1196123,FACILITY,Cleanliness and safety,Hygiene certification,
1196123,FACILITY,Cleanliness and safety,Staff trained in safety protocol,
1196123,FACILITY,Cleanliness and safety,Temperature check for guests and staff,
1196123,FACILITY,"Dining, drinking, and snacking",A la carte in restaurant,
1196123,FACILITY,"Dining, drinking, and snacking",Asian cuisine in restaurant,
1196123,FACILITY,"Dining, drinking, and snacking",Bar,
1196123,FACILITY,"Dining, drinking, and snacking",Breakfast [buffet],
1196123,FACILITY,"Dining, drinking, and snacking",Breakfast [free],
1196123,FACILITY,"Dining, drinking, and snacking",Buffet in restaurant,
1196123,FACILITY,"Dining, drinking, and snacking",Coffee/tea in restaurant,
1196123,FACILITY,"Dining, drinking, and snacking",Coffee shop,
1196123,FACILITY,"Dining, drinking, and snacking",Desserts in restaurant,
1196123,FACILITY,"Dining, drinking, and snacking",Grocery delivery,
1196123,FACILITY,"Dining, drinking, and snacking",Kitchen,
1196123,FACILITY,"Dining, drinking, and snacking",Poolside bar,
1196123,FACILITY,"Dining, drinking, and snacking",Restaurant breakfast,
1196123,FACILITY,"Dining, drinking, and snacking",Restaurant dinner,
1196123,FACILITY,"Dining, drinking, and snacking",Restaurant lunch,
1196123,FACILITY,"Dining, drinking, and snacking",Restaurants,
1196123,FACILITY,"Dining, drinking, and snacking",Room service [24-hour],
1196123,FACILITY,"Dining, drinking, and snacking",Salad in restaurant,
1196123,FACILITY,"Dining, drinking, and snacking",Shared kitchen,
1196123,FACILITY,"Dining, drinking, and snacking",Soup in restaurant,
1196123,FACILITY,"Dining, drinking, and snacking",Vegetarian restaurant,
1196123,FACILITY,Services and conveniences,Air conditioning in public area,
1196123,FACILITY,Services and conveniences,Audio-visual equipment for special events,
1196123,FACILITY,Services and conveniences,Business facilities,
1196123,FACILITY,Services and conveniences,Concierge,
1196123,FACILITY,Services and conveniences,Currency exchange,
1196123,FACILITY,Services and conveniences,Daily housekeeping,
1196123,FACILITY,Services and conveniences,Doorman ,
1196123,FACILITY,Services and conveniences,Dry cleaning,
1196123,FACILITY,Services and conveniences,Elevator,
1196123,FACILITY,Services and conveniences,Facilities for disabled guests,
1196123,FACILITY,Services and conveniences,Gift/souvenir shop,
1196123,FACILITY,Services and conveniences,Grooming service,
1196123,FACILITY,Services and conveniences,Indoor venue for special events,
1196123,FACILITY,Services and conveniences,Ironing service,
1196123,FACILITY,Services and conveniences,Laundry service,
1196123,FACILITY,Services and conveniences,Lockers,
1196123,FACILITY,Services and conveniences,Luggage storage,
1196123,FACILITY,Services and conveniences,Meeting/banquet facilities,
1196123,FACILITY,Services and conveniences,Meetings,
1196123,FACILITY,Services and conveniences,Meeting stationery,
1196123,FACILITY,Services and conveniences,Projector/LED display,
1196123,FACILITY,Services and conveniences,Safety deposit boxes,
1196123,FACILITY,Services and conveniences,Seminars,
1196123,FACILITY,Services and conveniences,Shared lounge/TV area,
1196123,FACILITY,Services and conveniences,Shops,
1196123,FACILITY,Services and conveniences,Smoking area,
1196123,FACILITY,Services and conveniences,Wi-Fi for special events,
1196123,FACILITY,Services and conveniences,Xerox/fax in business center,
1196123,FACILITY,For the kids,Family/child friendly,
1196123,FACILITY,For the kids,Family room,
1196123,FACILITY,For the kids,Kids club,
1196123,FACILITY,For the kids,Kids facilities,
1196123,FACILITY,For the kids,Playground,
1196123,FACILITY,For the kids,Swimming pool [kids],
1196123,FACILITY,Access,CCTV in common areas,
1196123,FACILITY,Access,CCTV outside property,
1196123,FACILITY,Access,Check-in [24-hour],
1196123,FACILITY,Access,Fire extinguisher,
1196123,FACILITY,Access,Front desk [24-hour],
1196123,FACILITY,Access,Non-smoking rooms,
1196123,FACILITY,Access,Room decorations,
1196123,FACILITY,Access,Safety/security feature,
1196123,FACILITY,Access,Security [24-hour],
1196123,FACILITY,Access,Smoke alarms,
1196123,FACILITY,Getting around,Car park [free of charge],
1196123,FACILITY,Getting around,Car park [on-site],
1196123,FACILITY,Getting around,Taxi service,
1196123,FACILITY,Available in all rooms,Air conditioning,
1196123,FACILITY,Available in all rooms,Baby cot (upon request),
1196123,FACILITY,Available in all rooms,Bathrobes,
1196123,FACILITY,Available in all rooms,Blackout curtains,
1196123,FACILITY,Available in all rooms,Closet,
1196123,FACILITY,Available in all rooms,Clothes rack,
1196123,FACILITY,Available in all rooms,Desk,
1196123,FACILITY,Available in all rooms,Dishwasher,
1196123,FACILITY,Available in all rooms,Electric kettle,
1196123,FACILITY,Available in all rooms,Free bottled water,
1196123,FACILITY,Available in all rooms,Hair dryer,
1196123,FACILITY,Available in all rooms,In-room safe box,
1196123,FACILITY,Available in all rooms,Internet access – wireless,
1196123,FACILITY,Available in all rooms,Kettle,
1196123,FACILITY,Available in all rooms,Linens,
1196123,FACILITY,Available in all rooms,Mini bar,
1196123,FACILITY,Available in all rooms,Non-smoking,
1196123,FACILITY,Available in all rooms,Satellite/cable channels,
1196123,FACILITY,Available in all rooms,Shower,
1196123,FACILITY,Available in all rooms,Slippers,
1196123,FACILITY,Available in all rooms,Telephone,
1196123,FACILITY,Available in all rooms,Toiletries,
1196123,FACILITY,Available in all rooms,Towels,
1196123,FACILITY,Available in all rooms,Trash cans,
1196123,FACILITY,Available in all rooms,Wake-up service,
1196123,FACILITY,Available in all rooms,Wi-Fi [free],
1196123,FACILITY,Available in all rooms,Window,
1196123,FACILITY,Available in all rooms,Wooden/parqueted flooring,
